Date,SPcompP,Dividends,Earnings,CPI,GS10,Realprice,Realdividend, RealTotReturnPrice ,RealEarnings, RealTRScaledEarnings ,,,,,,,,,,,,,,
1949.12,16.54,1.14,2.32,23.60,2.32,221.02,15.23," 14,534.46 ",31.00," 2,038.69 ",,,,,,,,,,,,,,
1950.01,16.88,1.15,2.34,23.50,2.32,226.53,15.43," 14,980.93 ",31.36," 2,073.78 ",,,,,,,,,,,,,,
1950.02,17.21,1.16,2.35,23.50,2.34,230.95,15.57," 15,359.59 ",31.58," 2,100.30 ",,,,,,,,,,,,,,
1950.03,17.35,1.17,2.37,23.60,2.36,231.85,15.63," 15,505.58 ",31.67," 2,118.05 ",,,,,,,,,,,,,,
1950.04,17.84,1.18,2.43,23.60,2.38,238.39,15.77," 16,031.36 ",32.43," 2,180.65 ",,,,,,,,,,,,,,
1950.05,18.44,1.19,2.48,23.70,2.40,245.37,15.83," 16,589.36 ",33.04," 2,234.10 ",,,,,,,,,,,,,,
1950.06,18.74,1.20,2.54,23.80,2.42,248.32,15.90," 16,878.00 ",33.66," 2,287.63 ",,,,,,,,,,,,,,
1950.07,17.38,1.24,2.60,24.10,2.45,227.43,16.27," 15,550.43 ",34.02," 2,326.30 ",,,,,,,,,,,,,,
1950.08,18.43,1.29,2.66,24.30,2.47,239.18,16.70," 16,449.32 ",34.52," 2,374.13 ",,,,,,,,,,,,,,
1950.09,19.08,1.33,2.72,24.40,2.49,246.60,17.19," 17,058.19 ",35.16," 2,431.78 ",,,,,,,,,,,,,,
1950.1,19.87,1.38,2.76,24.60,2.51,254.73,17.65," 17,721.78 ",35.38," 2,461.61 ",,,,,,,,,,,,,,
1950.11,19.83,1.42,2.80,24.70,2.53,253.19,18.17," 17,719.86 ",35.75," 2,502.05 ",,,,,,,,,,,,,,
1950.12,19.75,1.47,2.84,25.00,2.55,249.14,18.54," 17,544.75 ",35.83," 2,522.89 ",,,,,,,,,,,,,,
1951.01,21.21,1.49,2.84,25.40,2.57,263.34,18.46," 18,653.33 ",35.22," 2,494.74 ",,,,,,,,,,,,,,
1951.02,22.00,1.50,2.83,25.70,2.58,269.96,18.45," 19,231.14 ",34.77," 2,476.73 ",,,,,,,,,,,,,,
1951.03,21.63,1.52,2.83,25.80,2.59,264.39,18.58," 18,944.71 ",34.59," 2,478.67 ",,,,,,,,,,,,,,
1951.04,21.92,1.53,2.79,25.80,2.60,267.94,18.74," 19,310.63 ",34.14," 2,460.81 ",,,,,,,,,,,,,,
1951.05,21.93,1.55,2.76,25.90,2.61,267.03,18.83," 19,357.95 ",33.57," 2,433.36 ",,,,,,,,,,,,,,
1951.06,21.55,1.56,2.72,25.90,2.62,262.40,18.99," 19,137.27 ",33.12," 2,415.47 ",,,,,,,,,,,,,,
1951.07,21.93,1.55,2.65,25.90,2.63,267.03,18.83," 19,589.19 ",32.27," 2,367.14 ",,,,,,,,,,,,,,
1951.08,22.89,1.53,2.58,25.90,2.63,278.71,18.67," 20,560.85 ",31.41," 2,317.48 ",,,,,,,,,,,,,,
1951.09,23.48,1.52,2.51,26.10,2.64,283.71,18.37," 21,042.11 ",30.33," 2,249.39 ",,,,,,,,,,,,,,
1951.1,23.36,1.48,2.49,26.20,2.65,281.18,17.85," 20,965.02 ",29.93," 2,231.72 ",,,,,,,,,,,,,,
1951.11,22.71,1.45,2.46,26.40,2.66,271.29,17.28," 20,334.63 ",29.43," 2,205.68 ",,,,,,,,,,,,,,
1951.12,23.41,1.41,2.44,26.50,2.67,278.59,16.78," 20,987.13 ",29.04," 2,187.47 ",,,,,,,,,,,,,,
1952.01,24.19,1.41,2.43,26.50,2.68,287.87,16.82," 21,791.99 ",28.88," 2,186.11 ",,,,,,,,,,,,,,
1952.02,23.75,1.42,2.41,26.30,2.69,284.79,16.99," 21,665.47 ",28.94," 2,201.51 ",,,,,,,,,,,,,,
1952.03,23.81,1.42,2.40,26.30,2.71,285.51,17.03," 21,828.15 ",28.78," 2,200.23 ",,,,,,,,,,,,,,
1952.04,23.74,1.43,2.38,26.40,2.72,283.59,17.08," 21,790.37 ",28.43," 2,184.54 ",,,,,,,,,,,,,,
1952.05,23.73,1.44,2.36,26.40,2.73,283.47,17.20," 21,891.34 ",28.19," 2,177.14 ",,,,,,,,,,,,,,
1952.06,24.38,1.45,2.34,26.50,2.74,290.14,17.26," 22,517.15 ",27.85," 2,161.20 ",,,,,,,,,,,,,,
1952.07,25.08,1.45,2.35,26.70,2.76,296.23,17.13," 23,100.92 ",27.72," 2,161.49 ",,,,,,,,,,,,,,
1952.08,25.18,1.45,2.35,26.70,2.77,297.41,17.13," 23,304.33 ",27.80," 2,178.03 ",,,,,,,,,,,,,,
1952.09,24.78,1.45,2.36,26.70,2.78,292.69,17.13," 23,045.96 ",27.87," 2,194.85 ",,,,,,,,,,,,,,
1952.1,24.26,1.44,2.37,26.70,2.79,286.54,16.97," 22,673.69 ",28.03," 2,218.14 ",,,,,,,,,,,,,,
1952.11,25.03,1.42,2.39,26.70,2.81,295.64,16.81," 23,504.20 ",28.19," 2,241.18 ",,,,,,,,,,,,,,
1952.12,26.04,1.41,2.40,26.70,2.82,307.57,16.65," 24,562.97 ",28.35," 2,263.87 ",,,,,,,,,,,,,,
1953.01,26.18,1.41,2.41,26.60,2.83,310.39,16.72," 24,899.12 ",28.57," 2,292.09 ",,,,,,,,,,,,,,
1953.02,25.86,1.41,2.42,26.50,2.80,307.75,16.78," 24,799.76 ",28.80," 2,320.78 ",,,,,,,,,,,,,,
1953.03,25.99,1.41,2.43,26.60,2.77,308.13,16.72," 24,942.98 ",28.81," 2,332.11 ",,,,,,,,,,,,,,
1953.04,24.71,1.41,2.46,26.60,2.83,292.96,16.76," 23,827.58 ",29.13," 2,368.94 ",,,,,,,,,,,,,,
1953.05,24.84,1.42,2.48,26.70,3.05,293.40,16.73," 23,976.64 ",29.33," 2,397.02 ",,,,,,,,,,,,,,
1953.06,23.95,1.42,2.51,26.80,3.11,281.83,16.71," 23,145.11 ",29.54," 2,425.65 ",,,,,,,,,,,,,,
1953.07,24.29,1.42,2.52,26.80,2.93,285.83,16.71," 23,588.04 ",29.69," 2,450.41 ",,,,,,,,,,,,,,
1953.08,24.39,1.42,2.54,26.90,2.95,285.94,16.65," 23,711.59 ",29.74," 2,466.11 ",,,,,,,,,,,,,,
1953.09,23.27,1.42,2.55,26.90,2.87,272.81,16.65," 22,737.78 ",29.90," 2,491.68 ",,,,,,,,,,,,,,
1953.1,23.97,1.43,2.54,27.00,2.66,279.97,16.70," 23,451.04 ",29.63," 2,481.75 ",,,,,,,,,,,,,,
1953.11,24.50,1.44,2.52,26.90,2.68,287.23,16.88," 24,176.50 ",29.58," 2,490.01 ",,,,,,,,,,,,,,
1953.12,24.83,1.45,2.51,26.90,2.59,291.10,17.00," 24,621.39 ",29.43," 2,488.91 ",,,,,,,,,,,,,,
1954.01,25.46,1.46,2.52,26.90,2.48,298.48,17.08," 25,366.46 ",29.58," 2,514.06 ",,,,,,,,,,,,,,
1954.02,26.02,1.46,2.54,26.90,2.47,305.05,17.16," 26,045.90 ",29.74," 2,539.20 ",,,,,,,,,,,,,,
1954.03,26.57,1.47,2.55,26.90,2.37,311.50,17.23," 26,719.07 ",29.90," 2,564.31 ",,,,,,,,,,,,,,
1954.04,27.63,1.46,2.57,26.80,2.29,325.13,17.22," 28,011.78 ",30.28," 2,608.89 ",,,,,,,,,,,,,,
1954.05,28.73,1.46,2.60,26.90,2.37,336.82,17.08," 29,141.31 ",30.44," 2,633.84 ",,,,,,,,,,,,,,
1954.06,28.96,1.45,2.62,26.90,2.38,339.52,17.00," 29,497.16 ",30.72," 2,668.60 ",,,,,,,,,,,,,,
1954.07,30.13,1.46,2.62,26.90,2.30,353.23,17.08," 30,812.51 ",30.75," 2,682.75 ",,,,,,,,,,,,,,
1954.08,30.73,1.46,2.63,26.90,2.36,360.27,17.16," 31,550.80 ",30.79," 2,696.83 ",,,,,,,,,,,,,,
1954.09,31.45,1.47,2.63,26.80,2.38,370.08,17.30," 32,536.76 ",30.95," 2,720.88 ",,,,,,,,,,,,,,
1954.1,32.18,1.49,2.68,26.80,2.43,378.67,17.57," 33,420.73 ",31.50," 2,779.87 ",,,,,,,,,,,,,,
1954.11,33.44,1.52,2.72,26.80,2.48,393.50,17.85," 34,860.57 ",32.05," 2,839.02 ",,,,,,,,,,,,,,
1954.12,34.97,1.54,2.77,26.70,2.51,413.05,18.19," 36,726.39 ",32.72," 2,909.13 ",,,,,,,,,,,,,,
1955.01,35.60,1.55,2.83,26.70,2.61,420.49,18.27," 37,523.40 ",33.47," 2,986.41 ",,,,,,,,,,,,,,
1955.02,36.79,1.55,2.90,26.70,2.65,434.54,18.35," 38,914.13 ",34.21," 3,063.91 ",,,,,,,,,,,,,,
1955.03,36.50,1.56,2.96,26.70,2.68,431.12,18.43," 38,744.89 ",34.96," 3,142.05 ",,,,,,,,,,,,,,
1955.04,37.76,1.56,3.05,26.70,2.75,446.00,18.47," 40,220.68 ",35.99," 3,245.21 ",,,,,,,,,,,,,,
1955.05,37.60,1.57,3.13,26.70,2.76,444.11,18.50," 40,189.31 ",37.01," 3,349.11 ",,,,,,,,,,,,,,
1955.06,39.78,1.57,3.22,26.70,2.78,469.86,18.54," 42,659.28 ",38.03," 3,453.06 ",,,,,,,,,,,,,,
1955.07,42.69,1.59,3.29,26.80,2.90,502.35,18.67," 45,750.35 ",38.75," 3,529.42 ",,,,,,,,,,,,,,
1955.08,42.43,1.60,3.37,26.80,2.97,499.29,18.87," 45,614.90 ",39.62," 3,619.38 ",,,,,,,,,,,,,,
1955.09,44.34,1.62,3.44,26.90,2.97,519.82,18.99," 47,635.66 ",40.33," 3,695.68 ",,,,,,,,,,,,,,
1955.1,42.11,1.63,3.50,26.90,2.88,493.68,19.07," 45,385.54 ",41.03," 3,772.25 ",,,,,,,,,,,,,,
1955.11,44.95,1.63,3.56,26.90,2.89,526.98,19.15," 48,593.15 ",41.74," 3,848.53 ",,,,,,,,,,,,,,
1955.12,45.37,1.64,3.62,26.80,2.96,533.88,19.30," 49,378.50 ",42.60," 3,939.83 ",,,,,,,,,,,,,,
1956.01,44.15,1.67,3.64,26.80,2.90,519.53,19.65," 48,202.17 ",42.87," 3,977.72 ",,,,,,,,,,,,,,
1956.02,44.43,1.70,3.67,26.80,2.84,522.82,20.00," 48,662.54 ",43.15," 4,015.97 ",,,,,,,,,,,,,,
1956.03,47.49,1.73,3.69,26.80,2.96,558.83,20.36," 52,171.95 ",43.42," 4,053.79 ",,,,,,,,,,,,,,
1956.04,48.05,1.75,3.66,26.90,3.18,563.32,20.56," 52,750.84 ",42.91," 4,018.07 ",,,,,,,,,,,,,,
1956.05,46.54,1.78,3.63,27.00,3.07,543.60,20.75," 51,065.82 ",42.40," 3,983.00 ",,,,,,,,,,,,,,
1956.06,46.27,1.80,3.60,27.20,3.00,536.47,20.87," 50,559.63 ",41.74," 3,933.75 ",,,,,,,,,,,,,,
1956.07,48.78,1.81,3.55,27.40,3.11,561.44,20.87," 53,077.18 ",40.90," 3,866.35 ",,,,,,,,,,,,,,
1956.08,48.49,1.83,3.51,27.30,3.33,560.15,21.10," 53,121.14 ",40.51," 3,841.58 ",,,,,,,,,,,,,,
1956.09,46.84,1.84,3.46,27.40,3.38,539.11,21.18," 51,293.64 ",39.82," 3,788.98 ",,,,,,,,,,,,,,
1956.1,46.24,1.81,3.44,27.50,3.34,530.27,20.72," 50,616.73 ",39.49," 3,769.25 ",,,,,,,,,,,,,,
1956.11,45.76,1.77,3.43,27.50,3.49,524.77,20.34," 50,253.06 ",39.30," 3,763.13 ",,,,,,,,,,,,,,
1956.12,46.44,1.74,3.41,27.60,3.59,530.64,19.88," 50,973.70 ",38.96," 3,742.90 ",,,,,,,,,,,,,,
1957.01,45.43,1.74,3.41,27.60,3.46,519.09,19.84," 50,023.95 ",38.93," 3,751.16 ",,,,,,,,,,,,,,
1957.02,43.47,1.73,3.40,27.70,3.34,494.91,19.73," 47,851.43 ",38.75," 3,746.36 ",,,,,,,,,,,,,,
1957.03,44.03,1.73,3.40,27.80,3.41,499.48,19.63," 48,451.66 ",38.57," 3,741.44 ",,,,,,,,,,,,,,
1957.04,45.05,1.73,3.41,27.90,3.48,509.22,19.55," 49,554.48 ",38.51," 3,747.30 ",,,,,,,,,,,,,,
1957.05,46.78,1.73,3.41,28.00,3.60,526.88,19.49," 51,431.70 ",38.44," 3,752.74 ",,,,,,,,,,,,,,
1957.06,47.55,1.73,3.42,28.10,3.80,533.65,19.42," 52,250.16 ",38.38," 3,758.06 ",,,,,,,,,,,,,,
1957.07,48.51,1.74,3.44,28.30,3.93,540.58,19.39," 53,086.55 ",38.30," 3,760.89 ",,,,,,,,,,,,,,
1957.08,45.84,1.75,3.45,28.30,3.93,510.82,19.50," 50,324.24 ",38.48," 3,791.15 ",,,,,,,,,,,,,,
1957.09,43.98,1.76,3.47,28.30,3.92,490.10,19.61," 48,443.31 ",38.67," 3,822.15 ",,,,,,,,,,,,,,
